GName, Name, Catalog, GLong, GLat, Size, HII_Name, Group, GLong_Observed, GLat_Observed, VLSR, e_VLSR, FWHM, e_FWHM, T_L, e_T_L, T_e,Wavelength, Lines, Resolutiom, Telescope, Author, Molecular_Name, Molecular_GLong, Molecular_GLat, Molecular_VLSR, Molecule, Molecular_Author, Maser_VLSR, Maser_VLSR, Near, Far, Tangent, RGal, VT, KDAR, Distance, e_Distance, Distance_Reid, e_Distance_Reid, Distance_PDF, e_Distance_pos_PDF, e_Distance_neg_PDF, Azimuth, Z, Distance_Method, Distance_Author, Group_VLSR, Group_e_VLSR, Group_Distance, Group_e_Distance, Group_RGal, Group_KDAR, Group_Azimuth, Group_z, Group_Distance_Reid, Group_e_Distance_Reid, Group_RGal_Reid, Group_Azimuth_Reid, Group_z_Reid, Group_Distance_PDF, Group_e_Distance_pos_PDF, Group_e_Distance_neg_PDF, Group_RGal_PDF, Group_Azimuth_PDF, Group_z_PDF, HRDS_Flux, HRDS_e_Flux, HRDS_Size, HRDS_Flags,VGPS_Flux, VGPS_e_Flux, VGPS_Area, MAGPIS_Flux, MAGPIS_e_Flux, MAGPIS_Area,SUMSS_Flux
G350.675+00.832, , G,350.675,0.832157,108.258, , G350.524+00.960,0,0, , , , , , ,0, , , , , , 17146-3613,350.671,0.836,-7.6, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-11.4,1.2,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.680-00.651, GS050, C,350.68,-0.650081,428.482, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.693-00.493, , C,350.693,-0.492155,33.4861, , ,0,0, , , , , , ,0, , , , , , 17200-3658,350.69,-0.491,-18.6, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.707+00.999, , C,350.707,0.999416,86.4021, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.710+00.641, , G,350.71,0.641912,737.981, , G351.063+00.663,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-3.4,0.4,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.716+01.044, , Q,350.716,1.04462,50.8326, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.763-00.858, GS051, C,350.763,-0.857566,145.826, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.767-00.274, GS052, C,350.767,-0.273721,423.262, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.769-00.079, FA006, K,350.769,-0.0780547,75.0106, G350.769-00.075, ,350.769,-0.075,-62.6,0.1,27.8,0.4,35.5,0.37,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,221.584,29.6875,101.946, P,0,0,0,0,0,0,0
G350.770-00.863, , Q,350.77,-0.86246,41.6145, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.781-00.027, G350.813-00.019, K,350.781,-0.0269447,93.7533, G350.813-00.019, ,350.813,-0.019,0.3,2.6,49.4,6.1,17,1.8,0,6, H85;H87;H88,6, NRAO 140', Lockman (1989), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.801-00.838, GS053, C,350.801,-0.837436,120.376, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.850-00.040, , Q,350.85,-0.0394469,43.4847, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.871+00.763, , Q,350.871,0.763009,86.1253, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.889+00.728, , Q,350.889,0.728571,76.9622, , ,0,0, , , , , , ,0, , , , , , G350.884+00.734,350.884,0.734003,-3.8, 90GHz, Foster et al. (2011),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.958+00.358, GS054, K,350.958,0.358757,179.915, GS054, ,350.958,0.359,-5.8,0.1,20.5,0.1,29.9,0.14,0,5, H95-H117,3, GBT, Anderson et al. (2017), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.991-00.532, G350.996-00.577, K,350.991,-0.531929,500.757, G350.996-00.577, ,350.996,-0.577,-20.5,1.4,15.5,3.2,25,4.4,0,6, H85;H87;H88,6, NRAO 140', Lockman (1989), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G350.995+00.654, G351.063+00.662; G351.063+00.663, K,350.995,0.654141,428.282, G351.063+00.663, G351.063+00.663,351.063,0.663,-3.4,0.4,42.7,1.9,120.54,1.42,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.017+00.856, , Q,351.017,0.85653,59.9086, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.020-00.843, , Q,351.02,-0.842078,95.4405, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.025+00.156, FA007, K,351.025,0.156391,88.1917, G351.028+00.155, ,351.028,0.155,4.8,0.2,19.3,0.5,18.7,0.44,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,131.944,20.2873,111.536, P,0,0,0,0,0,0,0
G351.049-00.324, FA008, K,351.049,-0.323701,66.8638, G351.047-00.322, ,351.047,-0.322,-10.3,0.4,31.3,1.1,14.2,0.41,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), 17204-3636,351.043,-0.332,-18, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,145.9,17.9858,99.857, ,0,0,0,0,0,0,0
G351.094+00.800, , Q,351.094,0.800269,116.745, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.106-00.124, , Q,351.106,-0.123829,27.7586, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.122-00.099, GS055, C,351.122,-0.0985547,97.4527, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.125-00.064, , Q,351.125,-0.0632953,22.1365, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.130+00.449, G351.201+00.483; G351.201+00.485, K,351.13,0.449712,549.578, G351.201+00.485, ,351.201,0.485,-7.7,0.1,22.1,0.2,298.89,1.88,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.153+00.623, , Q,351.153,0.623474,68.1496, , G351.193+00.709,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,0.5,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.170+00.704, G351.192+00.708; G351.193+00.709, K,351.17,0.70413,171.479, G351.193+00.709, G351.193+00.709,351.193,0.709,0.5,0,25.9,0.1,533.02,1.25,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.221+00.185, , Q,351.221,0.185363,27.3739, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.238-00.013, GS056, C,351.238,-0.0127475,50.3996, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.246+00.673, G351.246+00.673, K,351.246,0.673018,131.546, G351.246+00.673; S8; NGC6334, ,351.246,0.673,0.6,0,24.1,0.1,585.35,2.01,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), ,0,0, , , ,-8,0,0,0,0,7.17449,0, ,1.34409,0.135022,1.34409,0.135022,1.34409,0.135022,0.135022,358.366,15.7878, Parallax, Wu et al. 2014, , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.261+01.016, FA009, K,351.261,1.01627,114.822, G351.265+01.019, ,351.265,1.019,-3.6,0.1,27.8,0.2,52.2,0.35,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,312.839,50.7619,134.785, ,0,0,0,0,0,0,0
G351.263+00.164, , Q,351.263,0.164982,30.8237, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.311+00.663, G351.358+00.666; G351.358+00.667, K,351.311,0.663019,119.029, G351.358+00.667; S8; NGC6334, G351.358+00.667; S8; NGC6334,351.358,0.667,-3.4,0,23.9,0.1,872.66,2.78,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), ,0,0, , , ,-8,0,0,0,0,7.17421,0, ,1.34409,0.135022,1.34409,0.135022,1.34409,0.135022,0.135022,358.378,15.5532, Parallax, Wu et al. 2014, , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.322-00.149, GS057, C,351.322,-0.148052,112.904, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.348+00.593, , G,351.348,0.593024,125.778, , G351.358+00.667; S8; NGC6334,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-3.4,0,1.34409,0.135022,7.17421, ,358.378,15.5532,1.34409,0.135022,7.01428,347.768,15.5532,1.34409,0.135022,0.135022,7.01428,347.768,15.5532,0,0,0, ,0,0,0,0,0,0,0
G351.360+01.015, FA010, K,351.36,1.01515,129.663, G351.359+01.014, ,351.359,1.014,-8.6,0.1,21,0.2,72.5,0.6,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,282.224,69.3032,155.846, ,0,0,0,0,0,0,0
G351.367+00.640, G351.358+00.666; G351.358+00.667, K,351.367,0.640792,107.61, G351.358+00.667; S8; NGC6334, G351.358+00.667; S8; NGC6334,351.358,0.667,-3.4,0,23.9,0.1,872.66,2.78,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), ,0,0, , , ,-8,0,0,0,0,7.17398,0, ,1.34409,0.135022,1.34409,0.135022,1.34409,0.135022,0.135022,358.389,15.0319, Parallax, Wu et al. 2014, , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.383+00.737, G351.358+00.666; G351.358+00.667, K,351.383,0.737443,303.112, G351.358+00.667; S8; NGC6334, G351.358+00.667; S8; NGC6334,351.358,0.667,-3.4,0,23.9,0.1,872.66,2.78,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), ,0,0, , , ,-8,0,0,0,0,7.17391,0, ,1.34409,0.135022,1.34409,0.135022,1.34409,0.135022,0.135022,358.391,17.299, Parallax, Wu et al. 2014, , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.400-01.455, , G,351.4,-1.45432,224.314, , G351.696-01.164,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-11.9,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.420+00.637, , Q,351.42,0.637952,52.5323, , ,0,0, , , , , , ,0, , , , , , 17175-3544,351.419,0.641,-6.9, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.424+00.650, , G,351.424,0.650786,99.4701, , G351.358+00.667; S8; NGC6334,0,0, , , , , , ,0, , , , , , 17175-3544,351.419,0.641,-6.9, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-3.4,0,1.34409,0.135022,7.17421, ,358.378,15.5532,1.34409,0.135022,7.01428,347.768,15.5532,1.34409,0.135022,0.135022,7.01428,347.768,15.5532,0,0,0, ,0,0,0,0,0,0,0
G351.426-00.043, GS058, C,351.426,-0.0424969,191.686, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.462+00.556, , G,351.462,0.556798,68.1496, , G351.358+00.667; S8; NGC6334,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-3.4,0,1.34409,0.135022,7.17421, ,358.378,15.5532,1.34409,0.135022,7.01428,347.768,15.5532,1.34409,0.135022,0.135022,7.01428,347.768,15.5532,0,0,0, ,0,0,0,0,0,0,0
G351.472-00.458, G351.467-00.462; G351.468-00.458, K,351.472,-0.457478,128.479, G351.468-00.458, G351.468-00.458,351.468,-0.458,-21.4,0.1,23.3,0.5,95.92,0.87,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), 17221-3619,351.467,-0.457,-22.3, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.479+00.643, , Q,351.479,0.643821,68.1496, , G351.358+00.667; S8; NGC6334,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-3.4,0,1.34409,0.135022,7.17421, ,358.378,15.5532,1.34409,0.135022,7.01428,347.768,15.5532,1.34409,0.135022,0.135022,7.01428,347.768,15.5532,0,0,0, ,0,0,0,0,0,0,0
G351.511+00.237, , Q,351.511,0.23738,32.4007, , G351.590+00.183,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-44.8,1.4,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.516-00.540, , G,351.516,-0.539688,376.36, , G351.468-00.458,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-21.4,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.524-00.346, GS059, C,351.524,-0.345261,261.846, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.541-01.367, , Q,351.541,-1.36665,163.022, , G351.696-01.164,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-11.9,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.544-01.201, , G,351.544,-1.20035,74.434, , G351.696-01.164,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-11.9,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.555-01.259, , G,351.555,-1.25851,128.023, , G351.696-01.164,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-11.9,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.557+00.211, G351.590+00.183, K,351.557,0.211379,174.242, G351.590+00.183, G351.590+00.183,351.59,0.183,-44.8,1.4,35.4,3.4,51,4.2,0,6, H85;H87;H88,6, NRAO 140', Lockman (1989), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.558+00.164, , G,351.558,0.164498,43.6541, , G351.590+00.183,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-44.8,1.4,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.570-00.372, , Q,351.57,-0.371042,20.5749, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.575-00.350, , Q,351.575,-0.349249,20.5749, , G351.601-00.348,0,0, , , , , , ,0, , , , , , 17220-3609,351.583,-0.35,-98.5, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-91.8,0.9,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.584-00.350, G351.601-00.348, K,351.584,-0.349703,80.0001, G351.601-00.348, G351.601-00.348,351.601,-0.348,-91.8,0.9,18.5,2.1,40,3.9,0,6, H85;H87;H88,6, NRAO 140', Lockman (1989), 17220-3609,351.583,-0.35,-98.5, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.589-01.172, , Q,351.589,-1.17166,164.94, , G351.696-01.164,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-11.9,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.620+00.143, G351.590+00.183; G351.617+00.171, K,351.62,0.143045,207.852, G351.590+00.183, G351.590+00.183,351.59,0.183,-44.8,1.4,35.4,3.4,51,4.2,0,6, H85;H87;H88,6, NRAO 140', Lockman (1989), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.633-01.365, , G,351.633,-1.36498,119.91, , G351.696-01.164,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-11.9,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.646-01.252, G351.613-01.270; G351.641-01.256; G351.643-01.254, K,351.646,-1.25112,132.232, G351.643-01.254, ,351.643,-1.254,-13.9,0,28.4,0.1,664.51,2.91,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), 17258-3637,351.633,-1.252,-11.9, CS, Bronfman  Nyman  & May (1996),0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.650-01.325, , G,351.65,-1.32484,87.6046, , G351.696-01.164,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-11.9,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.651+00.510, G351.662+00.518, K,351.651,0.510348,234.745, G351.662+00.518, G351.662+00.518,351.662,0.518,-2.9,1.4,25.5,3.3,39,4.4,0,6, H85;H87;H88,6, NRAO 140', Lockman (1989), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.676+00.610, , G,351.676,0.610767,130.564, , G351.691+00.669,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,3.1,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.688-01.169, G351.694-01.165; G351.696-01.164, K,351.688,-1.16808,216.508, G351.696-01.164, G351.696-01.164,351.696,-1.164,-11.9,0.1,23.6,0.2,246.18,1.31,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.693+00.671, FA012, K,351.693,0.671862,175.144, G351.691+00.669, G351.691+00.669,351.691,0.669,3.1,0.1,20.2,0.1,73.4,0.41,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.11,241.147,232.827, C,0,0,0,0,0,0,0
G351.698+00.152, , G,351.698,0.152129,143.327, , G351.590+00.183,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-44.8,1.4,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.711-01.268, , G,351.711,-1.26749,78.2429, , G351.696-01.164,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,-11.9,0.1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G351.746-00.578, , C,351.746,-0.577541,26.1498, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
